userID,localID,startDate,endDate,duration,sleepData
370,4,2016-05-24T15:39:59.000Z,2016-05-25T03:11:50.000Z,691,43f01605245eff4f2c0000710c0100;43f01605245fff01010175508bb300;43f016052500ff2e171506016f0100;43f016052501ff02282d6d014b0e00;43f016052502ff3a5602014a4d0200;43f016052503ff0c03030c09086000;43f016052504ff2f015a1b080d5000;43f016052505ff90880b1410390b32;43f016052506ff01ae0f241f170100;43f016052507ff017101061f448500;43f016052508ff220d0c0f0b07a600;43f016052509ff0101250e01592603;43f01605250aff100e01316f9fc800;43f01605250bff390b010101341600;43f01605250cff043210176d430100;43f01605250dff0101014001010101;43f01605250eff0101020101010100;43f01605250fff0101010101010100;43f016052510ff0101010101010100;43f016052511ff0101030101010101;43f016052512ff0201030101010100;43f016052513ff0101010101010100;43f016052514ff0101010101010200;43f016052515ff0101010101010101;43f016052516ff0101010101010100;43f016052517ff0101010101010100;43f016052518ff0102010101010100;43f016052519ff0101010101010101;43f01605251aff0101010101010100;43f01605251bff0101010101010100;43f01605251cff0101010101010100;43f01605251dff0101010101010101;43f01605251eff0101010101010100;43f01605251fff0101010101010100;43f016052520ff0101010101010100;43f016052521ff0101010101010101;43f016052522ff0101010101010100;43f016052523ff0101010101010100;43f016052524ff0101010101010100;43f016052525ff0101010101010101;43f016052526ff0101010101010100;43f016052527ff0101010101010100;43f016052528ff0101010101010100;43f016052529ff0101010101010101;43f01605252aff0101010101010100;43f01605252bff0101010101010100;
370,5,2016-05-25T17:34:00.000Z,2016-05-26T02:03:35.000Z,509,43f016052606ff0001010101010100;43f016052607ff0101010101010100;43f016052608ff0101010101010100;43f016052609ff0101010101010100;43f01605260aff0101010101010100;43f01605260bff0101010101010100;43f01605260cff0101010101010100;43f01605260dff0101010101010101;43f01605260eff0101010101010100;43f01605260fff0101010101010100;43f016052610ff0101010101010100;43f016052611ff0101010101010101;43f016052612ff0101010101010100;43f016052613ff0101010101010100;43f016052614ff0101010101010100;43f016052615ff0101010101010101;43f016052616ff0101010101010100;43f016052617ff0101010101010100;43f016052618ff0101010101010100;43f016052619ff0101010101010101;43f01605261aff0101010101010100;43f01605261bff0101010101010100;43f01605261cff0101010101010100;43f01605261dff0101010101010101;43f01605261eff0101010101010100;43f01605261fff0101010101010100;43f016052620ff0101010101010100;43f016052621ff0101010101010101;43f016052622ff0101010101010100;43f016052623ff0101010101010100;43f016052624ff0101010101010100;43f016052625ff0101010101010101;43f016052626ff0101a5eef183c000;43f016052627ff3252b6082e200300;
370,6,2016-05-29T17:00:56.000Z,2016-05-30T00:31:20.000Z,450,43f016053004ffea38b13d032e0100;43f016053005ff2c51015711010100;43f016053006ff0101010101010d00;43f016053007ff010c0f0157010a00;43f016053008ff19aa2e0143081700;43f016053009ff5401010113011a30;43f01605300aff0101160101010800;43f01605300bff0101110a010b0100;43f01605300cff01010b0101010100;43f01605300dff020101010d010102;43f01605300eff1101010112010100;43f01605300fff1b012b0106010100;43f016053010ff0101010101010100;43f016053011ff0101010101010101;43f016053012ff011e010101010100;43f016053013ff0101010101280100;43f016053014ff0104101301010100;43f016053015ff01010b01010f0501;43f016053016ff0101010d01010100;43f016053017ff0101120130010100;43f016053018ff0101010101010100;43f016053019ff0101010122010101;43f01605301aff0101010101010100;43f01605301bff01011b2001010100;43f01605301cff0913010101010100;43f01605301dff0501010401010101;43f01605301eff0108010101010100;43f01605301fff01011f0101010100;43f016053020ff0101010101014b00;43f016053021ff01012b7ef07c8901;
370,7,2016-05-30T16:56:00.000Z,2016-05-31T00:09:49.000Z,433,43f016053103ff0000000000945900;43f016053104ff2e59010101012800;43f016053105ff3515011501011500;43f016053106ff0b01012401010100;43f016053107ff0108390101010100;43f016053108ff0101010101070800;43f016053109ff01010101011e0101;43f01605310aff0115010101010100;43f01605310bff0101190101010100;43f01605310cff0101010101010100;43f01605310dff0111010101010101;43f01605310eff100c080101010100;43f01605310fff1217010101190100;43f016053110ff0101010101010100;43f016053111ff0101010101010203;43f016053112ff0101010101010100;43f016053113ff0101010101010100;43f016053114ff0101010201010100;43f016053115ff010c0101011f1101;43f016053116ff0101010139010100;43f016053117ff010501013d010100;43f016053118ff6d01010101260100;43f016053119ff013101010a010101;43f01605311aff01010101010c0100;43f01605311bff1d1c220101010300;43f01605311cff0101010202010200;43f01605311dff3701180137010121;43f01605311eff010c270101010100;43f01605311fff0101010101010500;
370,8,2016-05-31T16:26:16.000Z,2016-06-01T00:18:34.000Z,472,43f016060101ff00000000003f5d00;43f016060102ff5219062a02711f00;43f016060103ff0303010101010100;43f016060104ff0101010101010200;43f016060105ff0101010101250125;43f016060106ff0101010101010100;43f016060107ff010a010101110500;43f016060108ff0101010101010100;43f016060109ff010f1c0101010128;43f01606010aff01010101010f0d00;43f01606010bff0101220101010100;43f01606010cff0101013e01050100;43f01606010dff010102011f0d0c01;43f01606010eff0101010104090800;43f01606010fff0201010e01010100;43f016060110ff0101010f01010100;43f016060111ff01011d0101010109;43f016060112ff011b010101010100;43f016060113ff01010101031c0100;43f016060114ff01010c0101010100;43f016060115ff01011b0101011101;43f016060116ff0101011701010100;43f016060117ff0101010101010100;43f016060118ff0101011001010100;43f016060119ff0101010101010101;43f01606011aff01220101011b0100;43f01606011bff3801010101030100;43f01606011cff01010f0101010100;43f01606011dff0701011501200101;43f01606011eff0101194201010100;43f01606011fff0101013417010100;43f016060120ff0110010101010100;
370,9,2016-06-01T19:58:01.000Z,2016-06-02T00:53:10.000Z,295,43f01606020fff0000000000007000;43f016060210ff0101040101010100;43f016060211ff0101011301010100;43f016060212ff0101130101011400;43f016060213ff5601010101010100;43f016060214ff010101230b070100;43f016060215ff0101010101010116;43f016060216ff0101032001040100;43f016060217ff010101012d010500;43f016060218ff0101010101010100;43f016060219ff0a01010101010101;43f01606021aff01160101430a0100;43f01606021bff015d011b01010100;43f01606021cff0101010101080100;43f01606021dff0101060101010101;43f01606021eff0101010101010100;43f01606021fff0101010101150100;43f016060220ff0101010101010200;43f016060221ff0101010101010104;43f016060222ff0101050101153f00;
390,1,2016-05-21T15:23:00.000Z,2016-05-22T00:39:07.000Z,556,43f01605215dff0000000103010100;43f01605215eff0101010101010100;43f01605215fff0101010101010100;43f016052200ff0101010101010100;43f016052201ff0101010101010100;43f016052202ff0101010101010100;43f016052203ff0101010101010100;43f016052204ff0101010101010100;43f016052205ff0101010101010101;43f016052206ff0101010101010100;43f016052207ff0101010101010100;43f016052208ff0101010101010100;43f016052209ff0101010101010101;43f01605220aff0101010101010100;43f01605220bff0101010101010100;43f01605220cff0101010101010100;43f01605220dff0101010101010101;43f01605220eff0101010101010100;43f01605220fff0101010101010100;43f016052210ff0101010101010100;43f016052211ff0101010101010101;43f016052212ff0101010101010100;43f016052213ff0101010101010100;43f016052214ff0101010101010100;43f016052215ff0101010101010101;43f016052216ff0101010101010100;43f016052217ff0101010101010100;43f016052218ff0101010101010100;43f016052219ff0101010101010101;43f01605221aff0101010101010100;43f01605221bff0101010101010100;43f01605221cff0101010101010100;43f01605221dff0101010101010101;43f01605221eff0101010101010100;43f01605221fff0101010101010100;43f016052220ff0101010101010100;43f016052221ff0101010101010101;
390,2,2016-05-22T14:48:13.000Z,2016-05-23T00:38:05.000Z,589,43f01605225bff0001010101010100;43f01605225cff0101010101010100;43f01605225dff0101010101010101;43f01605225eff0101010101010100;43f01605225fff0101010101010100;43f016052300ff0101010101010100;43f016052301ff0101010101010100;43f016052302ff0101010101010100;43f016052303ff0101010101010100;43f016052304ff0101010101010100;43f016052305ff0101010101010101;43f016052306ff0101010101010100;43f016052307ff0101010101010100;43f016052308ff0101010101010100;43f016052309ff0101010101010101;43f01605230aff0101010101010100;43f01605230bff0101010101010100;43f01605230cff0101010101010100;43f01605230dff0101010101010101;43f01605230eff0101010101010100;43f01605230fff0101010101010100;43f016052310ff0101010101010100;43f016052311ff0101010101010101;43f016052312ff0101010101010100;43f016052313ff0101010101010100;43f016052314ff0101010101010100;43f016052315ff0101010101010101;43f016052316ff0101010101010100;43f016052317ff0101010101010100;43f016052318ff0101010101010100;43f016052319ff0101010101010101;43f01605231aff0101010101010100;43f01605231bff0101010101010100;43f01605231cff0101010101010100;43f01605231dff0101010101010101;43f01605231eff0101010101010100;43f01605231fff0101010101010100;43f016052320ff0101010101010100;43f016052321ff0101010101010101;
390,4,2016-05-26T13:59:06.000Z,2016-05-26T23:03:41.000Z,544,43f016052657ff0000000000000100;43f016052658ff0101010101010100;43f016052659ff0101010101010100;43f01605265aff0101010101010100;43f01605265bff0101010101010100;43f01605265cff0101010101010100;43f01605265dff0101010101010101;43f01605265eff0101010101010100;43f01605265fff0101010101010100;43f016052700ff0101010101010100;43f016052701ff0101010101010100;43f016052702ff0101010101010100;43f016052703ff0101010101010100;43f016052704ff0101010101010100;43f016052705ff0101010101010101;43f016052706ff0101010101010100;43f016052707ff0101010101010100;43f016052708ff0101010101010100;43f016052709ff0101010101010101;43f01605270aff0101010101010100;43f01605270bff0101010101010100;43f01605270cff0101010101010100;43f01605270dff0101010101010101;43f01605270eff0101010101010100;43f01605270fff0101010101010100;43f016052710ff0101010101010100;43f016052711ff0101010101010101;43f016052712ff0101010101010100;43f016052713ff0101010101010100;43f016052714ff0101010101010100;43f016052715ff0101010101010101;43f016052716ff0101010101010100;43f016052717ff0101010101010100;43f016052718ff0101010101010100;43f016052719ff0101010101010101;43f01605271aff0101010101010100;43f01605271bff0101010101010100;
390,5,2016-05-29T14:27:17.000Z,2016-05-30T01:15:53.000Z,648,43f016052959ff0000000000000100;43f01605295aff0101010101010100;43f01605295bff0101010101010100;43f01605295cff0101010101010100;43f01605295dff0101010101010101;43f01605295eff0101010101010100;43f01605295fff0101010101010100;43f016053000ff0101010101010100;43f016053001ff0101010101010100;43f016053002ff0101010101010100;43f016053003ff0101010101010100;43f016053004ff0101010101010100;43f016053005ff0101010101010101;43f016053006ff0101010101010100;43f016053007ff0101010101010100;43f016053008ff0101010101010100;43f016053009ff0101010101010101;43f01605300aff0101010101010100;43f01605300bff0101010101010100;43f01605300cff0101010101010100;43f01605300dff0101010101010101;43f01605300eff0101010101010100;43f01605300fff0101010101010100;43f016053010ff0101010101010100;43f016053011ff0101010101010101;43f016053012ff0101010101010100;43f016053013ff0101010101010100;43f016053014ff0101010101010100;43f016053015ff0101010101010101;43f016053016ff0101010101010100;43f016053017ff0101010101010100;43f016053018ff0101010101010100;43f016053019ff0101010101010101;43f01605301aff0101010101010100;43f01605301bff0101010101010100;43f01605301cff0101010101010100;43f01605301dff0101010101010101;43f01605301eff0101010101010100;43f01605301fff0101010101010100;43f016053020ff0101010101010100;43f016053021ff0101010101010101;43f016053022ff0101010101010100;43f016053023ff0101010101010100;43f016053024ff0101010101010100;
390,6,2016-05-30T14:34:16.000Z,2016-05-31T00:22:09.000Z,587,43f01605305aff0010010901010100;43f01605305bff0101010101010100;43f01605305cff0101010101010100;43f01605305dff0101010101010101;43f01605305eff0101010101010100;43f01605305fff0101010101010100;43f016053100ff0101010101010100;43f016053101ff0101010101010100;43f016053102ff0101010101010100;43f016053103ff0101010101010100;43f016053104ff0101010101010100;43f016053105ff0101010101010101;43f016053106ff0101010101010100;43f016053107ff0101010101010100;43f016053108ff0101010101010100;43f016053109ff0101010101010101;43f01605310aff0101010101010100;43f01605310bff0101010101010100;43f01605310cff0101010101010100;43f01605310dff0101010101010101;43f01605310eff0101010101010100;43f01605310fff0101010101010100;43f016053110ff0101010101010100;43f016053111ff0101010101010101;43f016053112ff0101010101010100;43f016053113ff0101010101010100;43f016053114ff0101010101010100;43f016053115ff0101010101010101;43f016053116ff0101010101010100;43f016053117ff0101010101010100;43f016053118ff0101010101010100;43f016053119ff0101010101010101;43f01605311aff0101010101010100;43f01605311bff0101010101010100;43f01605311cff0101010101010100;43f01605311dff0101010101010101;43f01605311eff0101010101010100;43f01605311fff0101010101010100;43f016053120ff0101010101010100;
392,1,2016-05-27T17:19:11.000Z,2016-05-28T00:14:53.000Z,415,43F016052805FF0000432F37070400;43F016052806FF2D01010101010100;43F016052807FF0101010101010100;43F016052808FF0101010101010100;43F016052809FF0101010101010119;43F01605280AFF0101010501010100;43F01605280BFF01010101010D0900;43F01605280CFF0101010101010100;43F01605280DFF0101011F010A0101;43F01605280EFF01010A0101010100;43F01605280FFF0101160101010100;43F016052810FF0901010101010100;43F016052811FF0101010101030101;43F016052812FF0101010101010100;43F016052813FF0101010101010100;43F016052814FF0101010101010100;43F016052815FF0101010101010101;43F016052816FF01010A01010C0100;43F016052817FF010D010108011A00;43F016052818FF0101010101010100;43F016052819FF010101010101010F;43F01605281AFF0101010101010100;43F01605281BFF0101010101010900;43F01605281CFF010101060D070C00;43F01605281DFF0101012301010101;43F01605281EFF0101010101010100;43F01605281FFF0101010101010100;43F016052820FF64010102014F1600
392,2,2016-05-28T17:13:47.000Z,2016-05-29T00:19:02.000Z,425,43F016052904FF0000000000000000;43F016052905FF81CF721B0A010100;43F016052906FF0501010101010100;43F016052907FF0101010101060100;43F016052908FF0101010101080100;43F016052909FF0101010101010101;43F01605290AFF0101010101010100;43F01605290BFF0101010101010100;43F01605290CFF0101010101010100;43F01605290DFF4101010101010101;43F01605290EFF0201010101010100;43F01605290FFF0101010101010100;43F016052910FF0101010101010100;43F016052911FF0101010101010101;43F016052912FF01010D0101160100;43F016052913FF01010101010C0100;43F016052914FF09011401010B2700;43F016052915FF01011D0101010101;43F016052916FF2F010101010D0100;43F016052917FF01010F0101010100;43F016052918FF0101090D2D010100;43F016052919FF0101011B16470101;43F01605291AFF014B010801010F00;43F01605291BFF01A4010101010100;43F01605291CFF0101010101010100;43F01605291DFF0101010101010110;43F01605291EFF01010116040B0100;43F01605291FFFE605010101010100;43F016052920FF0101010106092600
392,3,2016-05-29T16:16:13.000Z,2016-05-29T22:51:46.000Z,395,43F016053001FF06C510B5AA0C1900;43F016053002FF5101010101060300;43F016053003FF0101010101010100;43F016053004FF0101010101010100;43F016053005FF0101010101050101;43F016053006FF0101010101010100;43F016053007FF0101010A01010100;43F016053008FF0101210801011900;43F016053009FF0901010101010101;43F01605300AFF0101010101010100;43F01605300BFF0101070101011600;43F01605300CFF1801020101010100;43F01605300DFF0101170101010101;43F01605300EFF0101010101010100;43F01605300FFF0101010101010100;43F016053010FF0101010101010100;43F016053011FF0101010101010101;43F016053012FF01011D1601064B00;43F016053013FF0101010101010100;43F016053014FF0101010101010100;43F016053015FF0101010101010101;43F016053016FF0102010101012C00;43F016053017FF05070101010D0100;43F016053018FF0101010107010100;43F016053019FF04056A0101020101;43F01605301AFF0101050101680100
392,4,2016-05-31T16:20:57.000Z,2016-05-31T22:52:39.000Z,391,43F016060101FF000000554AA82100;43F016060102FFA501170101060100;43F016060103FF01014D7C01092D00;43F016060104FF0101490B01010100;43F016060105FF010101010101090C;43F016060106FF0101010101010100;43F016060107FF0101010115010100;43F016060108FF0101160F01010100;43F016060109FF0101011C02010102;43F01606010AFF0101010133010100;43F01606010BFF010B011201270100;43F01606010CFF0101010101010100;43F01606010DFF0101010101010101;43F01606010EFF01010101010B0100;43F01606010FFF010B020104010400;43F016060110FF0101010401010100;43F016060111FF0101010101021C01;43F016060112FF015D207C01010100;43F016060113FF0101030101010100;43F016060114FF0101010101010100;43F016060115FF0101010101010101;43F016060116FF0101020115051B00;43F016060117FF0101010E01300100;43F016060118FF010101016A110400;43F016060119FF0101011019010101;43F01606011AFF0101010101010100
392,5,2016-06-01T16:25:12.000Z,2016-06-01T22:54:01.000Z,388,43F016060201FF000000000065DB00;43F016060202FF01091101040C4A00;43F016060203FF0101071506010100;43F016060204FF0101010101010100;43F016060205FF0101010101010101;43F016060206FF0101010101010500;43F016060207FF0101010101010100;43F016060208FF0101010101010100;43F016060209FF0101010101010101;43F01606020AFF0101010101010100;43F01606020BFF0101010617010100;43F01606020CFF0101600101010100;43F01606020DFF0101010101010101;43F01606020EFF0101010101010100;43F01606020FFF0101010103010100;43F016060210FF0101010108010100;43F016060211FF0113010107010101;43F016060212FF0101010109010100;43F016060213FF010B010101012A00;43F016060214FF0101010101010100;43F016060215FF0101010101010101;43F016060216FF0101010101031800;43F016060217FF0101010114010100;43F016060218FF0101360101104D00;43F016060219FF01010101010F0101;43F01606021AFF0101010101010100
394,1,2016-05-27T17:13:30.000Z,2016-05-28T00:51:56.000Z,458,43F016052804FF0000000000000700;43F016052805FF0101071016C52700;43F016052806FF0101010101010100;43F016052807FF012A5E01010B0100;43F016052808FF0101010101010100;43F016052809FF0101010114010101;43F01605280AFF0101010101010100;43F01605280BFF0109010101010100;43F01605280CFF0101010101010100;43F01605280DFF0101010101010113;43F01605280EFF0126010101010100;43F01605280FFFA8D0010101011400;43F016052810FF2B0101011A010500;43F016052811FF010101010B2B9801;43F016052812FF0101011101011F00;43F016052813FF090123101F290100;43F016052814FF0F01010101160700;43F016052815FF0101063801010201;43F016052816FF0101010101010100;43F016052817FF0101010101010100;43F016052818FF0117010101010900;43F016052819FF012C010101010101;43F01605281AFF0101120F01010100;43F01605281BFF0D01010415020300;43F01605281CFF0154012B56010100;43F01605281DFF0C12010101170101;43F01605281EFF0101010101010500;43F01605281FFF4D012C0101010100;43F016052820FF1201010D01010100;43F016052821FF0114520308010301;43F016052822FF6118140101010100
394,2,2016-05-30T19:57:02.000Z,2016-05-30T23:20:44.000Z,203,43F01605310FFF0000000000001700;43F016053110FF1310136201010100;43F016053111FF0101010101010100;43F016053112FF1C01010103010100;43F016053113FF0101010F01010100;43F016053114FF0101010101010100;43F016053115FF0110010101010101;43F016053116FF01011E0101010600;43F016053117FF0106031701010100;43F016053118FF0101010101010100;43F016053119FF0101010401010101;43F01605311AFF0101010101010600;43F01605311BFF0904160F08380700;43F01605311CFF0110010927352B00
394,3,2016-05-31T17:16:11.000Z,2016-05-31T23:27:45.000Z,371,43F016060105FF010143250E160100;43F016060106FF6E09011501010100;43F016060107FF0101010101010100;43F016060108FF010101011B0B0100;43F016060109FF010101010101015B;43F01606010AFF0101010101010100;43F01606010BFF0101010125140100;43F01606010CFF0101010101010100;43F01606010DFF0F01010101010146;43F01606010EFF010C0101011E0100;43F01606010FFF010101011F011100;43F016060110FF1501010102020100;43F016060111FF0101392001010101;43F016060112FF0101010101010100;43F016060113FF010C010101010100;43F016060114FF01010B2309010100;43F016060115FF07012B0601010101;43F016060116FF0101012A01013100;43F016060117FF0E01010101230100;43F016060118FF0101010101010100;43F016060119FF520614011901010F;43F01606011AFF022301012F010100;43F01606011BFF0D012B0C232B0100;43F01606011CFF12151001140F0100
394,4,2016-06-01T15:16:59.000Z,2016-06-01T15:25:30.000Z,8,
394,5,2016-06-01T16:43:33.000Z,2016-06-02T03:50:04.000Z,666,43F016060202FF0000000000000F00;43F016060203FF0401010101010100;43F016060204FF010101B423010100;43F016060205FF0101010101010100;43F016060206FF0101010101010100;43F016060207FF0101010101010100;43F016060208FF0109010101010100;43F016060209FF01011B0101010101;43F01606020AFF0101010101010100;43F01606020BFF01010101010C0C00;43F01606020CFF2C01010101011200;43F01606020DFF0101010101210120;43F01606020EFF0101010101010100;43F01606020FFF0101010101401400;43F016060210FF011C010101010400;43F016060211FF0101040101171F01;43F016060212FF1001080A2B010100;43F016060213FF010C111001010100;43F016060214FF0114010101010100;43F016060215FF0101010101010133;43F016060216FF01010A0101010100;43F016060217FF0801010101010100;43F016060218FF01010506131D0400;43F016060219FF0C010101061B0A0D;43F01606021AFF0101011701010100;43F01606021BFF0101010101010100;43F01606021CFF0401010101010100;43F01606021DFF0101010101010101;43F01606021EFF0117010101010100;43F01606021FFF13010101010D0100;43F016060220FF100F130201010100;43F016060221FF0E01170801010101;43F016060222FF04015D56CE181800;43F016060223FF69864720012F2200;43F016060224FF0101100101010100;43F016060225FF0101010101070103;43F016060226FF0101011201010100;43F016060227FF010F010301010100;43F016060228FF0101010101010100;43F016060229FF0101010101010101;43F01606022AFF0101010101010100;43F01606022BFF0101010101010100;43F01606022CFF0101010101050100;43F01606022DFF0101010101010101;43F01606022EFF1C0E310A01011F00
415,1,2016-05-28T16:29:16.000Z,2016-05-29T00:07:57.000Z,459,43F016052901FF0000000000000000;43F016052902FF40321D1D6B1F0100;43F016052903FF6623012A28010100;43F016052904FF01019A0101182600;43F016052905FF2D0E017223011241;43F016052906FF9D01010101010100;43F016052907FF010B010101010100;43F016052908FF0101010101010100;43F016052909FF0101010101010101;43F01605290AFF1315010E010A0100;43F01605290BFF2501110801010100;43F01605290CFF0101010101010100;43F01605290DFF0101010101010101;43F01605290EFF0101010101010100;43F01605290FFF01010D0101010100;43F016052910FF012101010D011200;43F016052911FF0101010148010101;43F016052912FF0101010101010100;43F016052913FF0114010101010100;43F016052914FF1501018002010100;43F016052915FF010101041A010101;43F016052916FF3B01180101010100;43F016052917FF0101010101010100;43F016052918FF0101010101010100;43F016052919FF01010101010F2135;43F01605291AFF1C01120102010100;43F01605291BFF0B01450101011F00;43F01605291CFF0101010101010D00;43F01605291DFF0101010101270117;43F01605291EFF3905D93111171A00;43F01605291FFF0F01300F02054E00
415,2,2016-05-29T15:39:47.000Z,2016-05-29T22:42:29.000Z,422,43F01605295EFF0000000064130700;43F01605295FFF0101030E011F0300;43F016053000FF120201010F010100;43F016053001FF01010A0102010500;43F016053002FF0106150608010100;43F016053003FF1801010101010100;43F016053004FF01010101374C1100;43F016053005FF1936010101130101;43F016053006FF0101010101010100;43F016053007FF0101010101010100;43F016053008FF0101010101010100;43F016053009FF0101010101010101;43F01605300AFF0101010301012300;43F01605300BFF01010101180E1D00;43F01605300CFF020B172101010D00;43F01605300DFF010F010101010501;43F01605300EFF0101010101010100;43F01605300FFF0101010101010100;43F016053010FF0101110101014100;43F016053011FF0101010101010101;43F016053012FF0101010A01251800;43F016053013FF0D5E0601080F0100;43F016053014FF0101010101010100;43F016053015FF0101010101010101;43F016053016FF0101010101010100;43F016053017FF0149013E17050100;43F016053018FF1E34015A09010100;43F016053019FF0101010101010135
415,3,2016-05-30T05:04:18.000Z,2016-05-30T05:37:14.000Z,32,43F016053034FF001C5E0106050100;43F016053035FF2605163D4E0F1001
415,4,2016-05-31T16:42:09.000Z,2016-05-31T22:37:17.000Z,355,43F016060102FF0000000000517C00;43F016060103FF34344A1701010200;43F016060104FF070D010101040100;43F016060105FF0101010701010100;43F016060106FF0101010101010100;43F016060107FF0101010101010100;43F016060108FF0101010101010100;43F016060109FF0101010101010101;43F01606010AFF2301080130010100;43F01606010BFF0101010101010100;43F01606010CFF0120040102010100;43F01606010DFF0112010101010101;43F01606010EFF0101010101010100;43F01606010FFF010101084B011300;43F016060110FF0101010901060100;43F016060111FF010F011710010801;43F016060112FF01012843510F1400;43F016060113FF15201E0713070E00;43F016060114FF0101010101221600;43F016060115FF1D01010101010101;43F016060116FF01032913011C0100;43F016060117FF313D120104013500;43F016060118FF102C011E0F280100;43F016060119FF0101010101010119
415,5,2016-06-01T14:31:39.000Z,2016-06-01T22:50:44.000Z,499,43F01606015AFF0C29110601130100;43F01606015BFF0101010101010100;43F01606015CFF0101010101010100;43F01606015DFF0101010E01010125;43F01606015EFF01070101010F0100;43F01606015FFF0101010101010100;43F016060200FF0101262E01010100;43F016060201FF0101010101011000;43F016060202FF0103040101010100;43F016060203FF0101010101013100;43F016060204FF0101010101010100;43F016060205FF0101010101010101;43F016060206FF0101010110160100;43F016060207FF0105110118011900;43F016060208FF0101010103010100;43F016060209FF0101010101010101;43F01606020AFF0101010101011300;43F01606020BFF0101060101012700;43F01606020CFF2F01010118010100;43F01606020DFF010D130101010101;43F01606020EFF0A0108190C010400;43F01606020FFF0101010101150300;43F016060210FF0101010101010100;43F016060211FF010101010104010B;43F016060212FF011E0A0701010100;43F016060213FF0101140101010100;43F016060214FF0101081601010B00;43F016060215FF1A01018E01010106;43F016060216FF0101010101080100;43F016060217FF0126090101010100;43F016060218FF0A01010101010100;43F016060219FF0101010101010101;43F01606021AFF26540D010A2A0100
418,1,2016-05-30T12:56:35.000Z,2016-05-31T02:31:03.000Z,814,43f016053053ff0000000000010100;43f016053054ff0101010101010100;43f016053055ff0101010101010100;43f016053056ff0101010101010100;43f016053057ff0101010101010100;43f016053058ff01010101010c0100;43f016053059ff0101010101010101;43f01605305aff0101010101010100;43f01605305bff0101010101010100;43f01605305cff0101010101010100;43f01605305dff0101010101010101;43f01605305eff0101010101010100;43f01605305fff0101010101010100;43f016053100ff0101010101010100;43f016053101ff0101010101010100;43f016053102ff0101010101010100;43f016053103ff0101010101010100;43f016053104ff0101010101010100;43f016053105ff0101010101010101;43f016053106ff0101010101010100;43f016053107ff0101010101010100;43f016053108ff0101010101010100;43f016053109ff0101010101010101;43f01605310aff0101010101010100;43f01605310bff0101010101010100;43f01605310cff0101010101010100;43f01605310dff0101010101010101;43f01605310eff0101010101010100;43f01605310fff0101010101010100;43f016053110ff0101010101010100;43f016053111ff0101010101010101;43f016053112ff0101010101010100;43f016053113ff0101010101010100;43f016053114ff0101010101010100;43f016053115ff0101010101010101;43f016053116ff0101010101010100;43f016053117ff0101010101010100;43f016053118ff0101010101010100;43f016053119ff0101010101010101;43f01605311aff0101010101010100;43f01605311bff0101010101090100;43f01605311cff0101010b0141b600;43f01605311dff4a0a030103080501;43f01605311eff0104050109010200;43f01605311fff0401020107030400;43f016053120ffe201011701018f00;43f016053121ff7001a5e6cf97c601;43f016053122ff79ae61686e698900;43f016053123ff746a82d05890c200;43f016053124fff99279513f713900;43f016053125fff9cd6dac897c207e;43f016053126ff506c606e1f6a4f00;43f016053127ffe42b6d1882810600;43f016053128ff79ad0970f001ad00;43f016053129ff37b184012f43cb08;
422,1,2016-05-22T15:47:59.000Z,2016-05-23T01:37:11.000Z,589,43f01605225fff00160101010e0800;43f016052300ff0101010101010100;43f016052301ff0101010101010100;43f016052302ff0101010101010100;43f016052303ff0101010101010100;43f016052304ff0101010101010100;43f016052305ff0101010101010101;43f016052306ff0101010101010100;43f016052307ff0101010101010100;43f016052308ff0101010101010100;43f016052309ff0101010101010101;43f01605230aff0101010101010100;43f01605230bff0101010101010100;43f01605230cff0101010101010100;43f01605230dff0101010101010101;43f01605230eff0101010101010100;43f01605230fff0101010101010100;43f016052310ff0101010101010100;43f016052311ff0101010101010101;43f016052312ff0101010101010100;43f016052313ff0101010101010100;43f016052314ff0101010101010100;43f016052315ff0101010101010101;43f016052316ff0101010101010100;43f016052317ff0101010101010100;43f016052318ff0101010101010100;43f016052319ff0101010101010101;43f01605231aff0101010101010100;43f01605231bff0101010101010100;43f01605231cff0101010101010100;43f01605231dff0101010101010107;43f01605231eff0101010101010100;43f01605231fff0101010101010100;43f016052320ff0101010101010100;43f016052321ff0101010101010101;43f016052322ff0101010101010100;43f016052323ff0101010101010100;43f016052324ff0101010101010100;43f016052325ff0101010101010101;
422,2,2016-05-23T15:30:10.000Z,2016-05-23T22:10:26.000Z,400,43f01605235eff01010210012f0500;43f01605235fff0101010101010100;43f016052400ff0101010101010100;43f016052401ff0101010101010100;43f016052402ff0101010101010100;43f016052403ff0101010101010800;43f016052404ff0101010101010100;43f016052405ff0101010101010101;43f016052406ff0101010101010100;43f016052407ff0101010101010100;43f016052408ff0101010101010100;43f016052409ff0101010101010101;43f01605240aff0101010101010100;43f01605240bff0101010101010100;43f01605240cff0101010101010100;43f01605240dff0101010101010101;43f01605240eff0101010101010100;43f01605240fff0101010101010100;43f016052410ff0101010101010100;43f016052411ff0101010101010101;43f016052412ff0101010101010100;43f016052413ff0101010101010100;43f016052414ff0101010101010100;43f016052415ff0101010101010101;43f016052416ff0101010101010100;43f016052417ff0101010101010100;
